trip_id,latitude,longitude,distance_remaining_m,baseline_remaining_sec,current_speed_kmh,speed_limit_kmh,route_progress,hour_of_day,day_of_week,stops_remaining,road_type,traffic_level,weather,school_period,incident,actual_remaining_sec
263,27.6915602,85.322498,2772.73,440.7,12.63,20.0,0.11686,13,1,7,residential,low,clear,regular,0,772.25
263,27.6904201,85.3237686,2633.62,418.59,14.18,20.0,0.16117,13,1,6,residential,low,clear,regular,0,696.69
263,27.6900234,85.324025,2603.77,413.85,13.69,20.0,0.17067,13,1,6,residential,low,clear,regular,0,780.51
263,27.6908876,85.3246851,2534.95,402.91,15.41,20.0,0.19259,13,1,6,residential,low,clear,regular,0,815.01
263,27.6893838,85.3245625,2533.37,402.66,13.64,20.0,0.1931,13,1,6,residential,low,clear,regular,0,664.18
263,27.6922423,85.3237996,2438.5,387.58,15.1,20.0,0.22331,13,1,6,residential,low,clear,regular,0,657.5
263,27.6903384,85.32192,2387.86,379.53,15.28,20.0,0.23944,13,1,6,residential,low,clear,regular,0,669.71
263,27.6921613,85.3213311,2373.26,377.21,16.81,20.0,0.24409,13,1,6,residential,low,clear,regular,0,634.09
263,27.6894411,85.3220175,2225.82,353.78,14.47,20.0,0.29106,13,1,5,residential,low,clear,regular,0,637.05
263,27.6920708,85.3236214,2193.53,348.64,14.84,20.0,0.30134,13,1,5,residential,low,clear,regular,1,846.86
263,27.69118,85.3217716,2177.92,346.16,14.04,20.0,0.30631,13,1,5,residential,low,clear,regular,0,585.92
263,27.6892217,85.3228017,1984.46,315.41,17.12,20.0,0.36793,13,1,5,residential,low,clear,regular,0,526.77
263,27.6903759,85.3246223,1877.89,298.48,13.72,20.0,0.40187,13,1,5,residential,low,clear,regular,0,473.67
263,27.6911204,85.322687,1798.59,285.87,16.2,20.0,0.42713,13,1,5,residential,low,clear,regular,0,536.91
263,27.6896401,85.3213608,1754.68,278.89,13.18,20.0,0.44112,13,1,4,residential,low,clear,regular,0,476.45
263,27.6921365,85.323677,1711.85,272.09,13.73,20.0,0.45476,13,1,4,residential,low,clear,regular,0,502.86
263,27.6903628,85.3219942,1678.99,266.86,16.29,20.0,0.46522,13,1,4,residential,low,clear,regular,0,510.53
263,27.6916444,85.3217122,1649.96,262.25,12.75,20.0,0.47447,13,1,4,residential,low,clear,regular,0,510.11
263,27.6904061,85.3219816,1540.44,244.84,14.45,20.0,0.50935,13,1,4,residential,low,clear,regular,0,406.36
263,27.6914846,85.3229038,1496.78,237.9,17.15,20.0,0.52326,13,1,4,residential,low,clear,regular,0,424.65
263,27.6887212,85.3221979,1347.52,214.18,15.09,20.0,0.5708,13,1,4,residential,low,clear,regular,0,388.55
263,27.6890809,85.3241051,1282.5,203.84,14.88,20.0,0.59151,13,1,3,residential,low,clear,regular,0,366.13
263,27.6901972,85.3245473,1233.14,196.0,14.43,20.0,0.60723,13,1,3,residential,low,clear,regular,0,369.8
263,27.6914351,85.3237707,1142.3,181.56,15.12,20.0,0.63617,13,1,3,residential,low,clear,regular,0,355.21
263,27.6923508,85.3225109,1005.49,159.82,16.11,20.0,0.67974,13,1,3,residential,low,clear,regular,0,284.54
263,27.6926468,85.3219135,993.21,157.86,14.8,20.0,0.68365,13,1,3,residential,low,clear,regular,1,615.94
263,27.6912915,85.3234754,956.69,152.06,15.6,20.0,0.69529,13,1,3,residential,low,clear,regular,1,387.81
263,27.6887814,85.3245663,923.52,146.79,14.64,20.0,0.70585,13,1,3,residential,low,clear,regular,0,280.73
263,27.6925483,85.3227141,862.93,137.16,15.01,20.0,0.72515,13,1,2,residential,low,clear,regular,0,232.29
263,27.6896328,85.3219877,848.75,134.9,16.08,20.0,0.72966,13,1,2,residential,low,clear,regular,0,225.95
263,27.690518,85.3227497,801.14,127.33,16.36,20.0,0.74483,13,1,2,residential,low,clear,regular,0,219.41
263,27.6912577,85.3233583,637.18,101.27,14.55,20.0,0.79705,13,1,2,residential,low,clear,regular,0,182.57
263,27.6908566,85.3232767,434.02,68.98,16.11,20.0,0.86176,13,1,1,residential,low,clear,regular,0,115.13
263,27.6906527,85.3222929,423.04,67.24,15.9,20.0,0.86526,13,1,1,residential,low,clear,regular,0,113.47
263,27.6916927,85.3236335,412.78,65.61,13.05,20.0,0.86853,13,1,1,residential,low,clear,regular,0,111.15
263,27.6909106,85.3236195,361.97,57.53,14.61,20.0,0.88471,13,1,1,residential,low,clear,regular,0,110.24
263,27.692182,85.3234345,195.34,31.05,15.36,20.0,0.93778,13,1,1,residential,low,clear,regular,0,59.92
263,27.6888445,85.3222203,154.34,24.53,15.4,20.0,0.95084,13,1,1,residential,low,clear,regular,0,58.78
264,27.7181189,85.3327371,5421.21,954.97,16.45,20.0,0.0,6,0,12,residential,low,clear,regular,0,1571.15
264,27.7143631,85.335553,5331.7,939.2,15.31,20.0,0.01651,6,0,12,residential,low,clear,regular,0,1469.51
264,27.7180237,85.334472,5132.51,904.11,16.17,20.0,0.05325,6,0,12,residential,low,clear,regular,0,1544.22
264,27.7156347,85.3339781,4987.0,878.48,16.44,20.0,0.08009,6,0,12,residential,low,clear,regular,0,1486.78
264,27.7180046,85.3329965,4980.39,877.32,14.07,20.0,0.08131,6,0,12,residential,low,clear,regular,0,1354.96
264,27.715593,85.3339718,4941.77,870.51,15.08,20.0,0.08844,6,0,11,residential,low,clear,regular,0,1434.95
264,27.7180795,85.3354696,4826.25,850.16,13.64,20.0,0.10975,6,0,11,residential,low,clear,regular,0,1426.99
264,27.7164602,85.3331026,4777.03,841.5,14.61,20.0,0.11883,6,0,11,residential,low,clear,regular,0,1395.89
264,27.717081,85.3336209,4672.42,823.07,13.16,20.0,0.13812,6,0,11,residential,low,clear,regular,0,1226.95
264,27.7169051,85.3329586,4656.39,820.24,16.68,20.0,0.14108,6,0,11,residential,low,clear,regular,0,1502.75
264,27.7166624,85.3325242,4468.7,787.18,15.77,20.0,0.1757,6,0,10,residential,low,clear,regular,0,1353.22
264,27.7170024,85.3338401,4216.56,742.77,14.76,20.0,0.22221,6,0,10,residential,low,clear,regular,0,1365.31
264,27.7141494,85.3345573,4197.98,739.49,16.98,20.0,0.22564,6,0,10,residential,low,clear,regular,1,1298.01
264,27.7149862,85.3340775,4121.43,726.01,16.12,20.0,0.23976,6,0,10,residential,low,clear,regular,0,1297.21
264,27.7177626,85.3342916,4085.61,719.7,13.59,20.0,0.24637,6,0,10,residential,low,clear,regular,1,1349.76
264,27.7179759,85.3332656,3947.27,695.33,13.18,20.0,0.27188,6,0,9,residential,low,clear,regular,0,1111.75
264,27.7150332,85.3338003,3769.61,664.03,13.24,20.0,0.30465,6,0,9,residential,low,clear,regular,0,1016.74
264,27.7143091,85.3339372,3507.49,617.86,14.12,20.0,0.35301,6,0,8,residential,low,clear,regular,0,951.43
264,27.7148705,85.3326078,3392.45,597.6,14.78,20.0,0.37423,6,0,8,residential,low,clear,regular,0,1165.46
264,27.7165992,85.3360471,3356.35,591.24,13.11,20.0,0.38089,6,0,8,residential,low,clear,regular,0,1074.85
264,27.7167884,85.3330342,3235.56,569.96,17.11,20.0,0.40317,6,0,8,residential,low,clear,regular,0,996.34
264,27.7145784,85.3360274,3220.27,567.26,14.42,20.0,0.40599,6,0,8,residential,low,clear,regular,0,1034.99
264,27.7166769,85.3326077,3182.5,560.61,16.67,20.0,0.41296,6,0,8,residential,low,clear,regular,0,857.12
264,27.7167488,85.3349481,2973.22,523.75,17.04,20.0,0.45156,6,0,7,residential,low,clear,regular,0,907.72
264,27.7164439,85.3357063,2967.03,522.65,13.15,20.0,0.4527,6,0,7,residential,low,clear,regular,0,874.26
264,27.7163225,85.3328771,2445.5,430.79,13.68,20.0,0.5489,6,0,6,residential,low,clear,regular,0,700.04
264,27.7148198,85.3327684,2326.63,409.85,13.89,20.0,0.57083,6,0,6,residential,low,clear,regular,0,744.34
264,27.717882,85.3345817,2144.7,377.8,14.4,20.0,0.60439,6,0,5,residential,low,clear,regular,0,619.7
264,27.7142664,85.3329572,1963.2,345.83,14.63,20.0,0.63787,6,0,5,residential,low,clear,regular,0,614.24
264,27.717393,85.3334267,1931.14,340.18,16.88,20.0,0.64378,6,0,5,residential,low,clear,regular,0,657.93
264,27.714312,85.3333493,1748.11,307.94,16.14,20.0,0.67754,6,0,4,residential,low,clear,regular,0,512.81
264,27.7157883,85.3357274,1684.5,296.73,14.18,20.0,0.68928,6,0,4,residential,low,clear,regular,0,508.68
264,27.7160604,85.3331473,1599.62,281.78,12.84,20.0,0.70493,6,0,4,residential,low,clear,regular,0,496.16
264,27.7152712,85.3353771,1485.96,261.76,17.13,20.0,0.7259,6,0,4,residential,low,clear,regular,0,413.7
264,27.717646,85.3346307,1212.75,213.63,13.49,20.0,0.7763,6,0,3,residential,low,clear,regular,0,395.82
264,27.7153625,85.3343631,929.01,163.65,17.02,20.0,0.82863,6,0,3,residential,low,clear,regular,0,304.87
264,27.714807,85.3349222,876.61,154.42,15.15,20.0,0.8383,6,0,2,residential,low,clear,regular,0,269.23
264,27.7166623,85.3349787,778.83,137.19,16.34,20.0,0.85634,6,0,2,residential,low,clear,regular,0,219.17
264,27.7160166,85.3350565,717.33,126.36,13.75,20.0,0.86768,6,0,2,residential,low,clear,regular,0,214.72
264,27.7169191,85.33225,707.92,124.7,16.32,20.0,0.86942,6,0,2,residential,low,clear,regular,0,216.09
264,27.7142494,85.333725,649.58,114.43,16.39,20.0,0.88018,6,0,2,residential,low,clear,regular,0,197.38
264,27.7168627,85.3324631,505.65,89.07,17.19,20.0,0.90673,6,0,2,residential,low,clear,regular,0,177.66
264,27.7154431,85.3333024,351.12,61.85,14.54,20.0,0.93523,6,0,1,residential,low,clear,regular,0,114.81
264,27.7145333,85.3356902,310.4,54.68,15.19,20.0,0.94274,6,0,1,residential,low,clear,regular,0,94.18
264,27.7150485,85.3356727,260.94,45.97,15.54,20.0,0.95187,6,0,1,residential,low,clear,regular,0,99.5
265,27.7374077,85.3539296,5119.29,837.74,11.4,30.0,0.0,9,0,7,residential,high,clear,regular,0,2095.96
265,27.7360883,85.3542868,4707.14,770.29,11.71,30.0,0.08051,9,0,7,residential,high,clear,regular,0,2111.0
265,27.7361305,85.3560161,4601.75,753.04,13.98,30.0,0.1011,9,0,7,residential,high,clear,regular,0,1899.05
265,27.7356093,85.3538339,4497.84,736.04,13.06,30.0,0.12139,9,0,7,residential,high,clear,regular,0,1796.11
265,27.7372884,85.3531535,4074.95,666.84,13.95,30.0,0.204,9,0,6,residential,high,clear,regular,0,1664.17
265,27.7354877,85.3544994,3720.54,608.84,11.21,30.0,0.27323,9,0,6,residential,high,clear,regular,0,1548.99
265,27.7361893,85.3543898,3651.88,597.6,13.43,30.0,0.28664,9,0,5,residential,high,clear,regular,0,1622.35
265,27.7359588,85.353857,3073.39,502.94,12.35,30.0,0.39965,9,0,5,residential,high,clear,regular,0,1274.43
265,27.7374928,85.3557798,2854.54,467.13,11.77,30.0,0.4424,9,0,4,residential,high,clear,regular,0,1106.07
265,27.7364678,85.3550383,2853.55,466.96,10.66,30.0,0.44259,9,0,4,residential,high,clear,regular,0,1210.76
265,27.7354017,85.3531804,2723.93,445.75,12.6,30.0,0.46791,9,0,4,residential,high,clear,regular,0,1237.76
265,27.7384768,85.3533423,2604.34,426.18,11.99,30.0,0.49127,9,0,4,residential,high,clear,regular,0,1174.88
265,27.7389166,85.3554609,1992.1,325.99,12.48,30.0,0.61086,9,0,3,residential,high,clear,regular,0,929.0
265,27.7359642,85.353838,1896.07,310.28,13.18,30.0,0.62962,9,0,3,residential,high,clear,regular,0,781.31
265,27.7364251,85.3527685,1763.47,288.58,11.52,30.0,0.65552,9,0,3,residential,high,clear,regular,0,822.68
265,27.7366797,85.3552271,1761.99,288.34,12.19,30.0,0.65581,9,0,3,residential,high,clear,regular,1,1007.49
265,27.7386273,85.3561861,1642.14,268.73,11.75,30.0,0.67922,9,0,3,residential,high,clear,regular,0,727.4
265,27.7390537,85.3547554,1536.51,251.44,13.16,30.0,0.69986,9,0,3,residential,high,clear,regular,0,676.47
265,27.7383063,85.3557841,1458.03,238.6,11.59,30.0,0.71519,9,0,2,residential,high,clear,regular,0,622.95
265,27.7381296,85.3544219,1159.39,189.73,13.09,30.0,0.77353,9,0,2,residential,high,clear,regular,0,501.38
265,27.7382439,85.3527319,1151.47,188.43,13.53,30.0,0.77507,9,0,2,residential,high,clear,regular,0,491.59
265,27.7374805,85.3545369,808.49,132.3,13.51,30.0,0.84207,9,0,2,residential,high,clear,regular,0,366.55
265,27.7381215,85.3552548,618.43,101.2,10.8,30.0,0.8792,9,0,1,residential,high,clear,regular,0,266.2
265,27.7359974,85.3553055,445.02,72.82,12.38,30.0,0.91307,9,0,1,residential,high,clear,regular,0,187.11
266,27.6796032,85.3280195,4488.9,771.42,8.41,20.0,0.0,17,0,5,residential,high,clear,regular,0,1574.75
266,27.6814394,85.3303396,4344.64,746.63,10.21,20.0,0.03214,17,0,5,residential,high,clear,regular,0,1683.34
266,27.6786065,85.3277661,4315.64,741.65,10.13,20.0,0.0386,17,0,5,residential,high,clear,regular,0,1521.61
266,27.6800172,85.3288579,4304.7,739.77,8.17,20.0,0.04103,17,0,5,residential,high,clear,regular,0,1621.19
266,27.6815297,85.327765,4171.85,716.94,8.82,20.0,0.07063,17,0,5,residential,high,clear,regular,1,1833.32
266,27.6781673,85.3280194,4028.73,692.34,9.65,20.0,0.10251,17,0,5,residential,high,clear,regular,0,1465.66
266,27.6814878,85.3302192,3982.36,684.37,9.31,20.0,0.11284,17,0,5,residential,high,clear,regular,0,1486.64
266,27.6796655,85.3300009,3966.83,681.7,8.6,20.0,0.1163,17,0,5,residential,high,clear,regular,0,1517.85
266,27.6807288,85.3278882,3965.61,681.49,11.05,20.0,0.11657,17,0,5,residential,high,clear,regular,0,1470.06
266,27.678396,85.3272454,3954.57,679.6,8.77,20.0,0.11903,17,0,5,residential,high,clear,regular,0,1492.33
266,27.6787645,85.3293896,3918.59,673.41,10.67,20.0,0.12705,17,0,5,residential,high,clear,regular,0,1412.99
266,27.6779581,85.3293301,3906.18,671.28,11.08,20.0,0.12981,17,0,5,residential,high,clear,regular,0,1512.94
266,27.6808219,85.3298828,3834.27,658.92,8.72,20.0,0.14583,17,0,5,residential,high,clear,regular,0,1526.08
266,27.6776457,85.3267902,3776.13,648.93,10.24,20.0,0.15878,17,0,5,residential,high,clear,regular,0,1517.47
266,27.6806723,85.3289233,3215.77,552.63,8.22,20.0,0.28362,17,0,4,residential,high,clear,regular,1,1440.11
266,27.6789425,85.3306176,3047.6,523.73,9.7,20.0,0.32108,17,0,4,residential,high,clear,regular,0,1214.75
266,27.679127,85.3278609,3035.95,521.73,8.93,20.0,0.32368,17,0,4,residential,high,clear,regular,0,1151.74
266,27.6807877,85.3280185,2867.66,492.81,10.55,20.0,0.36117,17,0,4,residential,high,clear,regular,0,1163.52
266,27.6779819,85.3298187,2646.08,454.73,10.62,20.0,0.41053,17,0,3,residential,high,clear,regular,1,1208.18
266,27.6788353,85.3295585,2471.43,424.72,8.84,20.0,0.44944,17,0,3,residential,high,clear,regular,0,1019.92
266,27.6777605,85.3292794,2255.51,387.61,9.79,20.0,0.49754,17,0,3,residential,high,clear,regular,0,790.19
266,27.6794244,85.3297541,1963.48,337.43,8.96,20.0,0.56259,17,0,3,residential,high,clear,regular,0,800.38
266,27.6787648,85.3269292,1767.88,303.81,10.54,20.0,0.60617,17,0,2,residential,high,clear,regular,0,649.04
266,27.6806018,85.328037,1685.04,289.58,8.66,20.0,0.62462,17,0,2,residential,high,clear,regular,0,630.99
266,27.6793719,85.3306705,1563.64,268.71,8.97,20.0,0.65166,17,0,2,residential,high,clear,regular,0,602.98
266,27.6789407,85.3288941,1515.3,260.41,9.26,20.0,0.66243,17,0,2,residential,high,clear,regular,0,564.09
266,27.6780233,85.3281814,1372.16,235.81,9.99,20.0,0.69432,17,0,2,residential,high,clear,regular,0,557.42
266,27.6794499,85.3306384,1106.75,190.2,10.24,20.0,0.75345,17,0,2,residential,high,clear,regular,0,446.9
266,27.6813141,85.3281832,1082.7,186.06,8.78,20.0,0.7588,17,0,2,residential,high,clear,regular,0,465.88
266,27.6788973,85.3294546,701.05,120.48,9.67,20.0,0.84383,17,0,1,residential,high,clear,regular,0,296.97
266,27.6806472,85.3305963,642.7,110.45,8.23,20.0,0.85683,17,0,1,residential,high,clear,regular,0,255.8
266,27.6813686,85.3268837,398.04,68.4,8.67,20.0,0.91133,17,0,1,residential,high,clear,regular,0,163.14
266,27.6778316,85.3269268,347.91,59.79,10.92,20.0,0.9225,17,0,1,residential,high,clear,regular,0,152.82
266,27.6789022,85.3295865,194.38,33.41,10.89,20.0,0.9567,17,0,1,residential,high,clear,regular,0,89.93
266,27.6784077,85.3307157,172.95,29.72,9.14,20.0,0.96147,17,0,1,residential,high,clear,regular,0,83.4
267,27.7313509,85.3705431,3019.1,484.26,13.69,20.0,0.0,7,0,10,residential,medium,clear,regular,0,1194.04
267,27.7317523,85.3685335,2959.86,474.76,11.27,20.0,0.01962,7,0,10,residential,medium,clear,regular,0,975.41
267,27.7339427,85.3693218,2930.95,470.12,11.9,20.0,0.0292,7,0,10,residential,medium,clear,regular,1,1326.24
267,27.7332118,85.3688854,2684.87,430.65,11.37,20.0,0.11071,7,0,9,residential,medium,clear,regular,0,962.47
267,27.7320964,85.3688095,2668.9,428.09,12.16,20.0,0.11599,7,0,9,residential,medium,clear,regular,0,1126.06
267,27.7320993,85.3691775,2589.18,415.3,10.68,20.0,0.1424,7,0,9,residential,medium,clear,regular,1,1237.2
267,27.731492,85.3695118,2534.37,406.51,11.25,20.0,0.16055,7,0,9,residential,medium,clear,regular,0,870.91
267,27.7324989,85.3702746,2495.51,400.28,10.6,20.0,0.17343,7,0,9,residential,medium,clear,regular,0,1014.78
267,27.7339872,85.3676998,2404.04,385.6,11.92,20.0,0.20372,7,0,8,residential,medium,clear,regular,0,944.53
267,27.7303641,85.3695133,2332.57,374.14,12.94,20.0,0.2274,7,0,8,residential,medium,clear,regular,0,836.36
267,27.7333735,85.3669238,2036.39,326.63,10.68,20.0,0.3255,7,0,7,residential,medium,clear,regular,0,866.1
267,27.7311421,85.3704735,1996.02,320.16,12.76,20.0,0.33887,7,0,7,residential,medium,clear,regular,0,680.63
267,27.7330389,85.368772,1899.98,304.75,10.96,20.0,0.37068,7,0,7,residential,medium,clear,regular,0,667.0
267,27.7320751,85.3701436,1834.98,294.33,10.97,20.0,0.39221,7,0,7,residential,medium,clear,regular,0,746.18
267,27.7312084,85.3689699,1821.64,292.19,11.93,20.0,0.39663,7,0,7,residential,medium,clear,regular,0,663.88
267,27.7339366,85.3683169,1785.87,286.45,13.05,20.0,0.40847,7,0,6,residential,medium,clear,regular,0,604.13
267,27.7339036,85.3697999,1769.29,283.79,12.23,20.0,0.41397,7,0,6,residential,medium,clear,regular,0,600.71
267,27.7304062,85.3673278,1754.15,281.36,10.11,20.0,0.41898,7,0,6,residential,medium,clear,regular,0,620.12
267,27.7314017,85.3696277,1546.93,248.13,10.75,20.0,0.48762,7,0,6,residential,medium,clear,regular,0,648.5
267,27.7334039,85.3704101,1510.27,242.24,11.08,20.0,0.49976,7,0,6,residential,medium,clear,regular,0,651.36
267,27.7323897,85.3694376,1504.48,241.32,11.11,20.0,0.50168,7,0,5,residential,medium,clear,regular,0,573.66
267,27.7333046,85.367249,1477.6,237.01,10.3,20.0,0.51058,7,0,5,residential,medium,clear,regular,0,577.65
267,27.7312899,85.3672905,1468.8,235.59,13.67,20.0,0.5135,7,0,5,residential,medium,clear,regular,0,494.56
267,27.7329893,85.3677949,1388.85,222.77,12.73,20.0,0.53998,7,0,5,residential,medium,clear,regular,0,494.26
267,27.7317731,85.3686551,1269.68,203.66,11.26,20.0,0.57945,7,0,5,residential,medium,clear,regular,0,493.82
267,27.7334056,85.370218,1252.59,200.91,13.71,20.0,0.58511,7,0,5,residential,medium,clear,regular,0,481.01
267,27.7326849,85.3678413,1078.66,173.02,11.49,20.0,0.64272,7,0,4,residential,medium,clear,regular,0,356.07
267,27.730196,85.3675612,1059.95,170.01,11.31,20.0,0.64892,7,0,4,residential,medium,clear,regular,0,408.27
267,27.7333479,85.3669289,975.03,156.39,11.38,20.0,0.67704,7,0,4,residential,medium,clear,regular,0,395.84
267,27.7333206,85.3686592,918.57,147.34,13.41,20.0,0.69575,7,0,4,residential,medium,clear,regular,0,351.06
267,27.7327467,85.3668399,831.37,133.35,10.53,20.0,0.72463,7,0,3,residential,medium,clear,regular,0,300.13
267,27.7340865,85.3673584,809.96,129.92,12.1,20.0,0.73172,7,0,3,residential,medium,clear,regular,0,275.13
267,27.7323525,85.3700462,752.11,120.64,13.24,20.0,0.75088,7,0,3,residential,medium,clear,regular,0,267.1
267,27.7313937,85.3691912,679.35,108.97,12.31,20.0,0.77498,7,0,3,residential,medium,clear,regular,0,319.89
267,27.7339752,85.3696,659.87,105.84,10.65,20.0,0.78143,7,0,3,residential,medium,clear,regular,0,242.16
267,27.7314104,85.3678731,556.42,89.25,13.35,20.0,0.8157,7,0,2,residential,medium,clear,regular,0,196.23
267,27.7315961,85.3682669,543.18,87.13,12.16,20.0,0.82009,7,0,2,residential,medium,clear,regular,0,195.97
267,27.7325075,85.3677099,519.3,83.29,11.76,20.0,0.828,7,0,2,residential,medium,clear,regular,0,167.77
267,27.7337479,85.3701852,478.49,76.75,12.95,20.0,0.84151,7,0,2,residential,medium,clear,regular,0,167.62
267,27.7330366,85.3679667,461.67,74.05,11.98,20.0,0.84708,7,0,2,residential,medium,clear,regular,0,205.45
267,27.7326415,85.3700247,423.6,67.95,11.09,20.0,0.85969,7,0,2,residential,medium,clear,regular,0,163.97
267,27.7335342,85.3668964,154.18,24.73,10.68,20.0,0.94893,7,0,1,residential,medium,clear,regular,0,56.59
267,27.730927,85.3676325,65.01,10.43,11.01,20.0,0.97847,7,0,1,residential,medium,clear,regular,1,280.5
267,27.7309193,85.3668442,49.53,7.94,10.33,20.0,0.9836,7,0,1,residential,medium,clear,regular,0,41.63
268,27.6992654,85.3735336,4815.41,844.61,8.49,20.0,0.0,13,4,9,residential,medium,fog,regular,0,1917.87
268,27.6989819,85.3725574,4729.38,829.52,10.05,20.0,0.01786,13,4,9,residential,medium,fog,regular,0,1900.12
268,27.6991097,85.3732354,4716.01,827.17,10.15,20.0,0.02064,13,4,9,residential,medium,fog,regular,0,1915.47
268,27.6993018,85.3715881,4620.51,810.42,10.29,20.0,0.04047,13,4,9,residential,medium,fog,regular,0,1973.64
268,27.700372,85.3736068,4262.92,747.7,10.14,20.0,0.11473,13,4,8,residential,medium,fog,regular,0,1750.3
268,27.7007765,85.3731676,3925.91,688.59,8.39,20.0,0.18472,13,4,8,residential,medium,fog,regular,0,1622.98
268,27.6981906,85.3727247,3528.96,618.97,9.02,20.0,0.26715,13,4,7,residential,medium,fog,regular,0,1404.31
268,27.7019314,85.3708977,3332.4,584.49,9.49,20.0,0.30797,13,4,7,residential,medium,fog,regular,0,1423.66
268,27.70145,85.3708011,3305.36,579.75,10.35,20.0,0.31359,13,4,7,residential,medium,fog,regular,0,1500.6
268,27.7004581,85.3709707,3142.01,551.1,10.78,20.0,0.34751,13,4,6,residential,medium,fog,regular,0,1284.45
268,27.6981742,85.3731143,2960.4,519.24,8.47,20.0,0.38522,13,4,6,residential,medium,fog,regular,0,1232.22
268,27.6986561,85.3722104,2892.24,507.29,9.28,20.0,0.39938,13,4,6,residential,medium,fog,regular,0,1102.28
268,27.6995885,85.3698957,2886.12,506.22,9.59,20.0,0.40065,13,4,6,residential,medium,fog,regular,0,1231.21
268,27.7011768,85.3731182,2706.39,474.69,9.65,20.0,0.43797,13,4,6,residential,medium,fog,regular,0,1194.66
268,27.7013547,85.371541,2476.13,434.31,9.44,20.0,0.48579,13,4,5,residential,medium,fog,regular,0,1022.79
268,27.7003253,85.372333,2110.13,370.11,9.8,20.0,0.5618,13,4,4,residential,medium,fog,regular,0,812.45
268,27.6994993,85.3736233,2101.66,368.62,10.26,20.0,0.56355,13,4,4,residential,medium,fog,regular,0,863.15
268,27.7009871,85.3697472,2049.27,359.44,9.95,20.0,0.57443,13,4,4,residential,medium,fog,regular,0,859.47
268,27.6980832,85.3715357,1682.31,295.07,9.22,20.0,0.65064,13,4,4,residential,medium,fog,regular,0,751.91
268,27.701185,85.3726946,1668.6,292.67,9.75,20.0,0.65349,13,4,4,residential,medium,fog,regular,0,712.92
268,27.7007398,85.3698383,1642.69,288.12,8.24,20.0,0.65887,13,4,4,residential,medium,fog,regular,0,693.44
268,27.6980661,85.3730794,1568.67,275.14,10.86,20.0,0.67424,13,4,3,residential,medium,fog,regular,0,674.56
268,27.7008494,85.3728057,1489.98,261.34,9.35,20.0,0.69058,13,4,3,residential,medium,fog,regular,0,615.32
268,27.7003063,85.3715624,1355.76,237.8,11.0,20.0,0.71845,13,4,3,residential,medium,fog,regular,0,598.29
268,27.6981184,85.3705031,1273.82,223.42,9.78,20.0,0.73547,13,4,3,residential,medium,fog,regular,0,475.19
268,27.6999531,85.3699137,1196.42,209.85,10.7,20.0,0.75154,13,4,3,residential,medium,fog,regular,0,569.36
268,27.6984559,85.3721242,1107.18,194.2,9.27,20.0,0.77008,13,4,3,residential,medium,fog,regular,0,490.48
268,27.7001351,85.3704212,1014.96,178.02,9.71,20.0,0.78923,13,4,2,residential,medium,fog,regular,1,498.45
268,27.6982666,85.3719371,598.41,104.96,10.67,20.0,0.87573,13,4,2,residential,medium,fog,regular,0,242.76
268,27.6991162,85.3702552,437.6,76.75,9.97,20.0,0.90913,13,4,1,residential,medium,fog,regular,0,173.49
268,27.7007157,85.3703813,402.86,70.66,10.83,20.0,0.91634,13,4,1,residential,medium,fog,regular,0,171.1
269,27.7210937,85.3373187,5345.8,818.55,20.56,35.0,0.0,20,2,4,residential,medium,clear,regular,0,1475.41
269,27.722822,85.3379845,5258.74,805.22,20.89,35.0,0.01629,20,2,4,residential,medium,clear,regular,0,1601.24
269,27.7197234,85.3391317,4913.66,752.38,18.3,35.0,0.08084,20,2,4,residential,medium,clear,regular,0,1419.63
269,27.719904,85.3365477,4889.02,748.61,19.43,35.0,0.08545,20,2,4,residential,medium,clear,regular,0,1317.46
269,27.7205197,85.336561,4402.08,674.05,17.05,35.0,0.17653,20,2,4,residential,medium,clear,regular,0,1254.17
269,27.7197118,85.3391902,4346.82,665.59,17.24,35.0,0.18687,20,2,4,residential,medium,clear,regular,0,1259.28
269,27.719854,85.3399975,3922.47,600.61,23.07,35.0,0.26625,20,2,3,residential,medium,clear,regular,0,1091.2
269,27.7198614,85.3365516,3483.33,533.37,17.63,35.0,0.3484,20,2,3,residential,medium,clear,regular,0,1063.88
269,27.7200149,85.3365832,3355.16,513.74,20.82,35.0,0.37238,20,2,3,residential,medium,clear,regular,0,957.34
269,27.7205732,85.3378587,3149.3,482.22,21.09,35.0,0.41088,20,2,3,residential,medium,clear,regular,0,842.85
269,27.7217621,85.3368009,2986.53,457.3,18.0,35.0,0.44133,20,2,3,residential,medium,clear,regular,0,837.1
269,27.7231308,85.3368448,2887.0,442.06,19.25,35.0,0.45995,20,2,3,residential,medium,clear,regular,0,862.42
269,27.7213406,85.3366048,2825.63,432.66,20.06,35.0,0.47143,20,2,3,residential,medium,clear,regular,0,830.74
269,27.7206163,85.3367173,2645.97,405.15,18.36,35.0,0.50504,20,2,2,residential,medium,clear,regular,0,737.81
269,27.7226321,85.3396564,2565.37,392.81,20.29,35.0,0.52011,20,2,2,residential,medium,clear,regular,0,698.67
269,27.7216953,85.3386456,2537.68,388.57,20.02,35.0,0.52529,20,2,2,residential,medium,clear,regular,0,771.54
269,27.7208339,85.3383728,2515.65,385.2,18.66,35.0,0.52942,20,2,2,residential,medium,clear,regular,0,660.25
